,artist,lyrics
117,Dumbfoundead,"You ain't gotta go through it all aloneYou ain't gotta go through it all aloneYou ain't gotta go through it all aloneAll alone, you ain't gotta go through it all aloneAll alone, you ain't gotta go through it all aloneAll alone, you ain't gotta go through it all alone, (I'm pullin' up)Yeah, renaissance man, I been going straight medievalI flipped a Lamborghini from my daddy's Buick RegalMy balcony had pigeons now I shoo away the seagullsY'all asking for a sequel couldn't disappoint the peopleBye to my weekendsI feel like Ryan SeacrestSharin' everything with everybody, what's the secret?John you a legend, but I need a Chrissy TeigenDouble timin' like I'm Twista, need a sеcond just to breathe inHold upThe planеt got the 'ronaThis quarantine ain't nothing when you been a fuckin' lonerMy girl more beautiful than anything at MoMASo wake me up in 2021, I'm going comaAll alone, you ain't gotta go through it all aloneAll alone, you ain't gotta go through it all alone, (I'm pullin' up)All alone, you ain't gotta go through it all aloneAll alone, you ain't gotta go through it all alone, (I'm pullin' up)Yeah, the world burning, we pourin' out the keroseneWe all hurtin', nobody giving therapyThe news looking like an SNL parodyMore than ever waking up with VVS clarityAlone time, give me six feet to go the whole nineGo ahead and love yourself, won't ever need a co-signWaterin' my plants since the pandemic now they grow vinesFound a better half that gave my flowers even mo' shine"
118,Dumbfoundead,"[Hook]Hey, let's get one thing clearI want a new life, a new lifeHey, lets get one thing clear;There’s much more stardust, when you’re near[Verse 1: Dumbfoundead]Just woke up, what I miss?Smoke one up in the morningFell asleep with the tv onAnd had me dreams of being on ConanYea I'm zonin', hit that showerWith my new girl for an hour (for an hour?)Fuck the neighborsLast few nights man, we were louderGot my bags packed, and my passportDidn't unpack from the last tourSold my merchI made me bank and I ain't talkin' backboardStack more, stack moreShoulda wrote that on that blackboardWhat the fuck is school forIf you end up livin' mad poor?That GPA don't matter when you're climbin' up my ladderThey will stab you with that daggerFor your status, do you gather?What you did and how you did it, no one gives a fuck at allWhere you going, how you get it, you should focus on that mo'"
119,Dumbfoundead,missing
120,Dumbfoundead,missing
121,Dumbfoundead,"YoBe a man, John, be a manUsed to get them Marlboros for dadIt made me feel grownDidn't know the problems he hadBut he was real goneWhen he had the bottle in handHe was just dead wrongPromised that I would never grow up and be himBut I never grew up at allAnd now I'm womanizing and cheatin', drinkin' heavily in the P.MHavin' myself a monsters ball, just like my paMy girl lookin' the same way my mom didSmeared makeup and tears under her eyelidsGenerations of havin' a down ass chickBut we always end up fuckin' up that shitPointin' fingers at all of my male figuresThe only thing gettin' bigger is makin' 'bout six figuresAnd everybody just shut up when I put it on my tabAin't it sad when a Visa's the only credit you have? HuhBut that's just John, and that's how he isThat’s the only way people come into my defenseBut that's just wrong, but that's how it isAnd it be helpin' me get away with a lot of shitAlotta shit, a lotta shit, I wish somebody really gave me a whole lot of shitBut they on the dick, yeah they on my dick, now my ego is getting bigger than Moby DickThey see the videos, they see the heroThey take a mess and paint a muralEdit out the a-hole put in the b-rollRender the clips, and you got pure goldShoutout to B tho, that’s mi amigo, kept me in check when I was actin' like a devoWhen I was Steve O, he made me Steve Jobs, I'm a CEO, now look at me maNow look at me ma, I'm on my grown shitWhen I mean grown, I mean takin' care of my own shitNow look at me pa, this is some grown shitNow what you taught me, forget it, I flipped the whole scriptNow look at me girl, I’m on my grown shitWhat I'm sayin', I mean it my word is goldenEverything I'm sayin' you’re probably thinkin' no shitI shoulda known this already, but I’m ready now"
122,Dumbfoundead,"[Verse 1: Dumbfoundead]Playing catch with a molotov cocktail90s baby can you not tell?Raised in the midst of the riotsWhile the pigs staying cozy off of SawtelleOJ on the hot trailWith the all white broncoYellow baby with the snot noseWas a bad ass kid with a lip should've gone on a talk show Pronto prontoI was born to be an OGHad like 15 Dickies with creasesFucking bitches on bleachersEsthers, Graces, and KeishasRiding down Normandie, Warren GWas a clear black not a clear white moveBet you never knew that little Dummy might do itImma live forever like the mummy in the ruins cause[Hook 1: Dumbfoundead]When I dieI'm a godPaint me largeOn the wall[x4][Hook 2:]Mural mural on the wall (On the wall)May this legend never fall (Never never fall)Mural mural on the wallMay this legend never fallMay this legend never fallMural mural on the[Verse 2: Dumbfoundead]Paint my face on the sideOf the liquor store when I dieThe one on Catalina up on 8th streetPaint me I wanna be immortalizedYoung boy from the KYeah my momma had faithShe was praying for my californicationDaddy putting in the work, both hands full of dirtFingers looking like them California raisinsMy parents ain't raised no fool but a legendThey studied me at school as a lessonAfter UCs with the Bruce Lees we at 2G'sYou should listen to 'em for some wisdomNah I ain't on oneI just never owned nothingFeeling like the good sonI ain't ready to go but"
123,Dumbfoundead,missing
124,Dumbfoundead,missing
125,Dumbfoundead,"1st Verse:She was from the other side of the train tracksA classic tale of Romeo & Juliet played backI was from the city, the inner partsShe was from the hills attending fancy dinner parties but stillWe managed to see each other I had a weekly bus passShe has a Mercedes C-class and trust it was much fasterI am a rapper she is a classic pianistI sleep in boxers while she has a pair of fancy pajamasWhen we’re together both our social status don’t even matterWe should just go to Nevada, get married and don’t ever look backShe was the classiest, sassy, with a passion for fashion sense, smashin on any of those nasty ass hoodratsUncomparable, but only if her parents approvedMaybe they got something against asian-american dudes, just playinEither way I'm sayin its just terrible newsCan't give you 14 karats but can serenade you with tunesChorus (Sam Ock):You and me, we are two stars from different galaxiesWill we cross or be aligned? I guess that we'll see in time2nd Verse:I swig on 40 ounces she sips on champagne, she has a huge backyard I do the landscapinI get her single roses, she gets me Laker ticketsCall her on my prepaid phone when I can't wait to kick itWe're quite the odd couple, but who are you to judge?I know it dont make sense, you can call it stupid loveBut it's the whole world against usThey can try to stop us but we're going out like gangstas, I know that I'm hated by her campBut I swear this'll end like the lady and the trampI'm just waiting for my chanceThey keep saying that shes way too good for meSometimes I wish sugar momma was sugar freeCause I ain't in it for the doughI ain't diggin for the goldI just wanna show all yall what both of us been knowinI don't want any problems or any of her dollasI just want yall to leave us alone and don't call usChorus (Sam Ock):You and me, we are two stars from different galaxiesWill we cross or be aligned? I guess that we'll see in timeYou and me, we are two stars from different galaxiesWill we cross or be aligned? I guess that we'll see in time"
126,Dumbfoundead,"[Verse 1: Dumbfoundead]Back from being black balledHere to slap all them stupid cats doin bath saltsKorean jesus, droppin panties to the asphaltGot them Asian bitches getting freaky to them trap songsBaptized with the water in the glass bongTurned water into soju, got your facts wrongIf you trying to learn I teach a junior college class on itThrow the money in the basket, put a couple racks on itTook me 20 years to grow this fuckin goateeIt'll take another 40 years for you to shave it off meI'm on that sensei swag with the wise lookChicks dig it even make the nuns wanna dry humpNever drive drunk, but I do it high as hellCruisin in Koreatown might as wellIm Adele, bitter at my ex, ima tellThe world about her Ft. Lauderdale pictures of her breasts, next[Verse 2: Dumbfoundead]Chillin in the bat cave, stackin mad tracksI ain't never had a half dayYour shit's wack you should smash on the backspaceFuck all your videos, I’d rather watch the ads playGotten more ass than them ads for them axe spraysSprained my damn back trynna do the latest dance crazeDopin’ up with Lance, pedalin’ that good man madeTake two of these and it’ll leave you in a trance dazeK-Town Jesus, rockin open toed AddidasRollin Zig zags and reefer with a big bag of cheez-itsIts beanie season I don’t need a fucking reasonNo matter the degrees, if its heated or its freezingBack but I never left, heaven sent raps from the devils breathLeanin to the left, like a treble clef, respect don’t get your panties in a knotBuddha blessed, with Muhammad trying to hotbox with Gods[Outro: David So]You don't know who Korean Jesus is?What, you stupid or something?The man who turned water into soju, you don't know who he is?You think somebody better than Korean Jesus?He is the reason why Asian people are so cheapHe took a single loaf of bread and fish, and fed a thousand peopleYou try and do that shit!Bitch, why don't you try and walk on water?Fuck Criss Angel!Korean Jesus saves you like Korean people save zip lock bags after one useHe is forever with me like a kimchi stain on a white t-shirtKorean Jesus was the original K-Town hipster, wearing sandals and  a full beardYou're welcome"
127,Dumbfoundead,"[Intro: Dumbfoundead]Engine, engine, engine, engine, engine off, windows upThat's the way I like to puffEngine on, windows upThat's that's the way I like to, like toEngine off, windows upThat's the way I like to puffBass, ba ba bass hardLet it bump, let it bump[Verse 1]I'm on that green lantern, rollin' up them papers, see the green glowBlowin' smoke down the Cali coast like a steamboatYeahYou know the whole team dopeOn that Charlie Brown cloud, follow it where we goI buy that Hulk in bulkCall it CostcoUse my harvest to garnish the metal with cilantroSweeties surround me like I'm having a bake saleWonder why I measure brownies on a weight scaleFairfax, Venice Beach, K-Town, USCEverywhere the medics beEveryone be goin' greenStreets to the hills, filled with your celebritiesSmokin' like the 70'sI live my life forever green[Hook][Verse 2]It's on youLiquor bottle, Green sojuWhole crew, Clownin' on the brown shit they sold youBlonde hair, breezy, she be messin' with that whiteOnce you go green you'll be feelin' extra rightOne eyed, one horned, flyin' purple pill eatersWhen you comin' down you gon' need that chiba chibaThe grass is greenCarded up so don't hassle meFirst to hit the hot box, usually the last to leaveEngine off, windows up, that's the way I like to puffBass high, let it bumpWoofers barkin' out the trunkMornin' or the noon, night time while I cruiseMe and Marley on the moveColor green is my moodNY to ATLIn Miami blowin' L'sAll my hustlers trynna sellWith the homies or by myselfAlabama, TennesseeDown in Houston where Devin beOh it feels so heavenlyI live my life forever green"
128,Dumbfoundead,missing
129,Dumbfoundead,"[Verse 1]Girl I need to drop youBecause on the real, you're too high schoolYelling on my voicemailWhy you gotta be so hostileI'm looking for a love lifeYou addicted to them club lightsWay you're always in my face thoughMan it's almost like you love fightsBy the way, I hate your guy friendsDid you have to invite them?Actually, your girls tooChickenheads, never like themWhy the hell you always broke booBut always got a pair of dope shoesOh, you need to borrow money right?Girl you're turning into old news[Hook x3]I need a new chick[Verse 2]Why we never have sex, yoCan I get some head thoughYou know a man has needsBullshitting about strep throatGot me feeling mad stressedAlways bringing up the past tenseNow I understand your last exAnd why he bounced like a bad checkFeeling frustrated, looking for an upgradeCurrent situation got me boiling in my blood veinsOut to find a new chickDown to earth, cool chickHave a future with her, start a tribe like Q-TipI could be your Phife Dawg loveMy last chick ain't even know who Phife Dawg wasI was like ""Oh, what?""How we gon' get alongIf you don't know any songs on Midnight MaraudersBut your iPod's looking so straightGoing down your playlist, think I found my soul mateIt's been only four dates and you're so much coolerWhy the hell did I wait, should've broken up soonerDamnI never knew a love like thisMy last girl never showed me love like thisShe ain't never go to my shows or bump my shitBut you, you love my shit"
